Id,Order,Priority,Summary,Links+,Deliverable type,Flywheel Stage,Product Area,Audience,Target Archetype,Technical level,HotlistIds,Assignee,Status,ComponentPath,Reporter
321629853,,P2,[Code sample feedback] help me add my ram,,,,,,,,DEE Infra,,infeasible,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps > Compute Engine,google-feedback
321688960,,P2,Create code samples for SCC Management Generic Settings API,,,,,,,,DEE Infra • 🎂 2024 H1,sitalakshmi,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps > Security,yasiri
321728577,,P2,Review AC content proposal b/318712641,,,,,,,,2024.01,gweiss,verified,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,gweiss
321728930,,P2,Ramp on managing cloudadvocacyorg.joonix.net,,,,,,,,2024.01,gweiss,verified,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,gweiss
321737862,,P2,Create script for Data Day live demo on Duet for Databases,,,,,,,,2024.01,gweiss,obsolete,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,gweiss
321738370,,P2,Create document defining demo environment for Duet in DBs,,,,,,,,2024.01,gweiss,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,gweiss
321919478,,P2,Feedback on AlloyDB AI and LangChain Codelab,,,,,,,,2024.01,otochkin,verified,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,otochkin
321920660,,P2,AlloyDB Enablement Program,,,,,,,,2024.06,otochkin,accepted,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,otochkin
321922049,,P2,Duet AI Roadshow Training,,,,,,,,2024.02,otochkin,verified,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,otochkin
321922268,,P2,AlloyDB Omni codelab for PostgreSQL compatibility,,,,,,,,2024.06,otochkin,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,otochkin
322001702,,P2,Announcement,,,,,,,,2024.04,hyunuklim,verified,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,hyunuklim
322032325,,P2,[UP3] Launch new version - fix up tests,,,,,,,,JSS • 2024.06,weihsia,accepted,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,weihsia
322036732,,P2,BigQuery Eng Team Hackathon: Round 2,,,,,,,,dr4dc-roadmap • 2024.06,nelsonjeffrey,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,nelsonjeffrey
322175739,,P2,Track b/322168144 for DB Center (launch blocker),,,,,,,,2024.01,gweiss,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,gweiss
322178068,,P2,Create stable demo environment for Duet AI in Databases,,,,,,,,2024.04,gweiss,verified,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,gweiss
322179616,,P2,Finalize sessions for database track w/ PMM/PM team,,,,,,,,2024.01,gweiss,verified,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,gweiss
322192389,,P2,The Next Omni AI Screen Demo,https://docs.google.com/document/d/1hSSg3gHYAY4LMlJNzgzXmmixtuSWEvl8OBKJ1QtSgNk/edit • https://cymbaltoys.com/,Demo,,Data & Analytics,,,,dr4dc-roadmap • 2024.05 • AI (Other),otochkin,verified,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,otochkin
322215801,,P2,JSS Extensions,,,,,,,,dr4dc-roadmap • jss,shanecglass,verified,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,shanecglass
322216665,,P2,Analytics Lakehouse: v5,,,,,,,,,,new,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,bmiro
322217178,,P2,Data Quality,,,,,,,,,,new,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,bmiro
322318338,,P2,Duet AI apigee VS code plugin friction log,,Friction Log,Activate,Cross-Cloud,,,,DEE Infra • 🎂 January 2024 • 🎂 2024 H1 • 🪸January 2024,emanuelburgess,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,emanuelburgess
322318356,,P2,Get approvals on arch center doc,,,,,,,,DEE Infra • 🎂 January 2024 • 🎂 2024 H1 • 🪸March 2024,emanuelburgess,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,emanuelburgess
322318815,,P2,Duet AI apigee VS code plugin blog post,https://docs.google.com/document/d/1nR63dhwlMi_CgFsYg8pYnsaNEo4S9lewAsY9Me61SRw/edit?tab=t.0 • https://www.iamemanuelburgess.blog/post/faster-api-development-with-the-cloud-code-plugin-for-api-management,Blog post/Article,Activate,Cross-Cloud,,,,DEE Infra • 🎂 January 2024 • 🎂 2024 H1 • AI (Other) • 🪸May 2024,emanuelburgess,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,emanuelburgess
322319494,,P2,Apigee advanced security blog post,,Blog post/Article,,,,,,DEE Infra • 🎂 January 2024 • 🎂 2024 H1 • Security • 🪸June 2024,emanuelburgess,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,emanuelburgess
322320061,,P0,Next'24 - Load Balancing Blitz,,Demo,Evaluate,Networking,,,,DEE Infra • 🎂 January 2024 • 🪸2024 H1,sampathm,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,sampathm
322322188,,P2,Build JSS extension infrastructure,,,,,,,,,shanecglass,verified,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,shanecglass
322323327,,P2,Art of the possible product demos,,,,,,,,,jasondavenport,verified,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,shanecglass
322323507,,P2,BigQuery + Gemini demo,,Code Artifact,,Data & Analytics,,,,dr4dc-roadmap • 2024.01,shanecglass,verified,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,shanecglass
322327733,,P2,Evolve demo to support BQ's native Gemini integration,,,,,,,,dr4dc-roadmap,shanecglass,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,shanecglass
322362765,,P2,Supporting Duet for Data adoption ,,,,,,,,,shanecglass,accepted,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,shanecglass
322494958,,P2,reCAPTCHA: Create assessment samples: fix expectedAction,,,,,,,,DEE Infra • 🎂 January 2024 • Requests - Internal,sitalakshmi,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,sitalakshmi
322502572,,P2,Schedule Empathy Sessions in GROW,,,,,,,,2024.06,jasondavenport,obsolete,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,jasondavenport
322503429,,P2,Duet AI,,,,,,,,,shanecglass,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,jasondavenport
322503510,,P2,Analytics Strategy for 2024,,,,,,,,2024.02,jasondavenport,verified,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,jasondavenport
322503580,,P2,Yahoo,,,,,,,,,,new,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,jasondavenport
322504509,,P2,Agentville Production Function Example,,,,,,,,2024.06,jasondavenport,accepted,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,jasondavenport
322504771,,P2,Overview of BQ,,,,,,,,2024.01,jasondavenport,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,jasondavenport
322519925,,P2,Spanner Data Boost animated video,https://www.youtube.com/watch?v=0iK76JCGsHM,Video (3min+),Evaluate,Data & Analytics,,,,dr4dc-roadmap • 2024.01 • Spanner,downeyd,verified,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,downeyd
322546695,,P2,Dataplex Terraform AutoDQ Tutorial,https://github.com/GoogleCloudPlatform/terraform-google-dataplex-auto-data-quality • https://cloud.google.com/dataplex/docs/manage-data-quality-rules-as-code,Blueprint,Expand,Data & Analytics,External - Public,,,2024.06,bmiro,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,bmiro
322755187,,P0,DuetAI Roadshow Warsaw,,Workshop,Activate,Cloud AI/ML,,,,DEE Infra • 🪸2024 H1,rsamborski,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,rsamborski
322755578,,P0,DuetAI Roadshow Warsaw - presentation prep + delivery,https://inthecloud.withgoogle.com/duet-ai-roadshow-warsaw/register.html,Presentation,Activate,Cloud AI/ML,,,,DEE Infra • AI (Other) • 🪸March 2024,rsamborski,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,rsamborski
322755605,,P0,DuetAI Roadshow Warsaw - codelab 1 prep+delivery,https://inthecloud.withgoogle.com/duet-ai-roadshow-warsaw/register.html,Workshop,Activate,Cloud AI/ML,,,,DEE Infra • AI (Other) • 🪸March 2024,strzelczyk,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,rsamborski
322755631,,P0,DuetAI Roadshow Warsaw - codelab 2 prep + delivery,https://inthecloud.withgoogle.com/duet-ai-roadshow-warsaw/register.html,Workshop,Activate,Cloud AI/ML,,,,DEE Infra • AI (Other) • 🪸March 2024,sampathm,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,rsamborski
322755635,,P0,DuetAI Roadshow Warsaw - organisational,,,,,,,,DEE Infra • 🪸March 2024,rsamborski,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,rsamborski
322773842,,P2,Next'24 - Load Balancing Blitz - One Pager & PRD,,,,,,,,DEE Infra • 🎂 January 2024,sampathm,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,sampathm
322777573,,P1,Learning about ML/AI,,,,,,,,DEE Infra • 🪸February 2024,strzelczyk,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,strzelczyk
322778649,,P2,GenAI - Phase 3 - Review Samples,,,,,,,,DEE Infra • 🎂 January 2024 • AI (Other) • 🪸June 2024,sampathm,accepted,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,sampathm
322780343,,P2,GenAI - Gemini Samples - POC,,,,,,,,DEE Infra • 🎂 January 2024 • 🪸February 2024,sampathm,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,sampathm
322788800,,P2,Update docs page,,,,,,,,,shanecglass,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,shanecglass
322789301,,P2,Upload new architecture diagram,,,,,,,,,shanecglass,verified,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,shanecglass
322789381,,P2,Push changes to GitHub,,,,,,,,,shanecglass,verified,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,shanecglass
322789570,,P2,Update proto and soy files ,,,,,,,,,shanecglass,verified,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,shanecglass
322789638,,P2,Create jss-sic-3 tag,,,,,,,,,shanecglass,verified,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,shanecglass
322808527,,P2,Test (please update after),,,,,,,,,,new,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,weihsia
322852753,,P0,Hive Demos Data Space Captain,https://docs.google.com/document/d/1BRMAOjuWq5kgtN4ud_jlGwXWzV4GAKzWnmijJEjYOrk/edit?pli=1&tab=t.0#heading=h.5n0vgr974nbr,,,Data & Analytics,,,,2024.04,downeyd,verified,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,downeyd
322855811,,P2,Update JSS location constraints,,,,,,,,,shanecglass,verified,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,shanecglass
322870219,,P2,Gemini Code Assist Partner Blog Series ,,Blog post/Article,Evaluate,,,,,AI (Other) • #AppEco • AI (Gemini-Assistance) • May / June 2024 - End of Q2 2024,asrivast,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,ajahammerly
,,,,,,,,,,,,,,,
322870660,,P2,Neo4J + Code Assist Partner Blog ,,,,,,,,AI (Other) • #AppEco • AI (Gemini-Assistance) • May / June 2024 - End of Q2 2024,asrivast,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,ajahammerly
322952579,,P2,Terraform Samples 2024 - Agenda,,,,,,,,DEE Infra • 🎂 January 2024 • 🪸June 2024,sampathm,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,sampathm
322980792,,P2,DevRel Region Tag Issues: Compute samples is different for different languages,,,,,,,,DEE Infra • 🎂 January 2024 • 🪸June 2024 • Networking,sampathm,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,sampathm
322990478,,P2,Dashboard,,,,,,,,2024.04,hyunuklim,verified,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,hyunuklim
322990535,,P2,Ball tracking,,,,,,,,2024.04,hyunuklim,verified,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,hyunuklim
322990834,,P2,Upload data from the camera to the Cloud,,,,,,,,2024.03,hyunuklim,verified,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,hyunuklim
323028314,,P2,Duet AI Live goo.gle/duet-ai-live,[Event Link](goo.gle/duet-ai-live),Presentation,Evaluate,AppEco,,,,2024-02-14 to Next • AI (Other) • #AppEco • AI (Gemini-Assistance),aaronmwanjala,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,ajahammerly
323028721,,P2,Duet Roadshow,,,,,,,,2024-02-14 to Next • AI (Other) • #AppEco • AI (Gemini-Assistance),asrivast,verified,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,ajahammerly
323029510,,P2,Email Copy - fast follow,,,,,,,,#AppEco • AI (Gemini-Assistance) • Next through I/O,asrivast,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,ajahammerly
323029718,,P2,Code with Duet AI Live :Session #4,https://www.youtube.com/live/uaKIxyGtrfg?si=fAAQiTuRwVwmj340 •  https://goo.gle/duet-ai-live • https://docs.google.com/presentation/d/1feNr-ljV--wp910ykCuuTm3MfOqD8jKcuuYNxNcCwVI/edit?resourcekey=0-zHfbTVd5H0Y1zBiIJWyJqQ#slide=id.g2a76d2c9b59_0_0,,,AppEco,,,,2024-02-14 to Next • AI (Other) • #AppEco • AI (Gemini-Assistance),aaronmwanjala,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,ajahammerly
323029740,,P2,Code with Duet AI Live: Session #3 - Jan 31,https://www.youtube.com/watch?v=84ALYYd6Irs •  https://goo.gle/duet-ai-live • https://docs.google.com/presentation/d/1feNr-ljV--wp910ykCuuTm3MfOqD8jKcuuYNxNcCwVI/edit?resourcekey=0-zHfbTVd5H0Y1zBiIJWyJqQ#slide=id.g2a76d2c9b59_0_0,Other,Evaluate,AppEco,,,,2024-01-01 to 2024-02-14 • #AppEco • AI (Gemini-Assistance),aaronmwanjala,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,ajahammerly
